x,y,error
-78.0080961969,33.9099143108,-0.5295766041
-78.0088269058,33.9095100955,-0.5030010705
-78.0095564866,33.909113542,-0.4993163439
-78.010282709,33.9087147673,-0.4891577366
-78.0101398956,33.9079873795,-0.4930342265
-78.0108845397,33.9075869328,-0.4829959283
-78.0116976526,33.9071200377,-0.5661923779
-78.0121268249,33.9062806123,-0.6696787132
-78.0124100867,33.9055155218,-0.7559874886
-78.0127366796,33.9048383606,-0.9251989018
-78.0134748763,33.9045865812,-1.1065628477
-78.0141437236,33.9042778159,-1.3411786944
-78.0148050627,33.9039704407,-2.785841205
-78.0155618719,33.9037796677,-5.5290649875
-78.0158066051,33.9030772882,-7.9408676187
-78.0159953672,33.9023313097,-10.5977365799
-78.0163195671,33.9017274851,-13.5
-78.0170252558,33.9011544094,-13.5737136592
-78.017224476,33.900383156,-14.0911147209
-78.0174137253,33.8996131986,-12.6314602222
-78.0176691664,33.8988620624,-10.1160712303
-78.0180234206,33.8981381294,-7.0872009704
-78.0183576586,33.8973417308,-3.0613185047
-78.0185051963,33.896449204,-0.2592215074
-78.0179725764,33.8955206929,1.8592706322
-78.0190246965,33.8947111422,1.2187955405
-78.0200862257,33.8939565868,0.5527085181
-78.0212124576,33.8933968963,0.6074513018
-78.0224156463,33.8927845668,1.2382429344
-78.0235695843,33.8915886923,2.0181749646
-78.02462,33.890213,2.7765301455
-78.026321,33.889393,1.3808652914
-78.02784,33.888306,-2.7879372817
-78.029694,33.888821,-2.6499931954
-78.031479,33.889519,-2.1424480163
-78.033264,33.890472,-0.8329482535
-78.031265,33.887882,-4.3835666073
-78.029129,33.88694,-4.855251049
-78.026817,33.886894,-5.0858651638
-78.026009,33.888103,-2.0603425718
-78.024391,33.888748,1.2818401302
-78.0232058318,33.8882166525,0.5570449526
-78.0220939118,33.8888296597,2.2950554239
-78.0207769133,33.8890269328,2.1958406458
-78.0195865018,33.8898836714,1.9192415596
-78.018552334,33.8894641879,1.6657552206
-78.0183943233,33.8907222711,1.9804270957
-78.017277947,33.8910971154,1.970493279
-78.0161204136,33.8908732195,1.4443931822
-78.01483703,33.8907563537,1.3486800054
-78.0136370398,33.8904822682,-2.0475978739
-78.0124549969,33.8902273576,-5.7339988013
-78.0113806992,33.8901284022,-6.838823241
-78.010357642,33.8900265494,-7.7411794515
-78.009460198,33.8900132453,-9.4437640554
-78.0086521812,33.8900181637,-11.6885129838
-78.0083089215,33.8892768181,-11.2512294962
-78.007913282,33.8886582394,-11.4715134278
-78.0071935978,33.8884993479,-13.9355332456
-78.0062483494,33.888110275,-15.6416469624
-78.0060305898,33.8874035315,-15.5069444044
-78.0052900782,33.8878173553,-15.4097771398
-78.0048761264,33.8885582637,-13.1994459164
-78.0041622816,33.8885562717,-9.8172905475
-78.0036583843,33.8893643926,-7.1465398952
-78.0031108933,33.8900017299,-6.2578856544
-78.0022836651,33.8898969572,-5.8749417659
-78.0016220855,33.8905178548,-5.6066872102
-78.0006949475,33.8901815388,-5.9048869119
-77.9996743809,33.8906129574,-5.3187719658
-77.9993188584,33.8917334732,-4.2151443549
-77.9980990593,33.891957292,-3.3330703594
-77.9968828584,33.8922074677,-1.9383494852
-77.9956252023,33.8924066583,-1.1059145621
-77.9943307188,33.8925503598,-0.9806925515
-77.99298607,33.8925951172,-0.9814305771
-77.9916116483,33.8925887179,-0.9731730315
-77.9902214394,33.8925399384,-0.9406152148
-77.9888090521,33.8925031082,-0.7891926323
-77.9873802902,33.8925160264,-0.1087730737
-77.9859400663,33.8925975016,0.1118692722
-77.9848580177,33.891384463,0.0877824981
-77.983325863,33.891548196,-0.0111300022
-77.9816396807,33.8917946236,0.0049799251
-77.97995794,33.8915705294,0.0472199365
-77.9784467219,33.8913330825,0.0346793828
-77.9770544343,33.8910815377,-0.0904539084
-77.9755935514,33.890956247,-0.1869967893
-77.9741921687,33.8908827275,-0.1579308553
-77.9733612117,33.8896081706,-0.051475626
-77.9715749927,33.8894640238,0.0790493003
-77.9702059097,33.888743996,-0.0173702951
-77.9690485652,33.8877179125,-0.5694611712
-77.9678278449,33.8880514904,-0.8245791728
-77.966696,33.887168,-0.8740082628
-77.965553,33.886792,-0.8054302237
-77.964454,33.886468,-0.4879829674
-77.964507,33.885248,-0.5106860038
-77.964481,33.884032,-0.3416282786
-77.963373,33.883498,-0.4325642429
-77.963223,33.882348,-0.1307171115
-77.962965,33.881223,0.070523118
-77.961666,33.880744,0.3977686063
-77.961786,33.879675,0.4634863644
-77.961009,33.879015,0.5365583498
-77.961268,33.878053,0.5587054966
-77.960627,33.877303,0.5867228493
-77.960831,33.87637,0.5877767323
-77.9601837719,33.8756575812,0.5374485459
-77.9595249091,33.8750202832,0.69
-77.9589014797,33.8745264571,1.1626241131
-77.9589037969,33.8737703636,1.16
-77.9584177138,33.8731253786,2.15
-77.9579117537,33.8724949474,1.8
-77.9580131646,33.8717496634,1.85
-77.9574785428,33.8711951975,-0.6647630908
-77.9568673396,33.8707127448,-2.8492940622
-77.95697965,33.8699380039,-2.6515379135
-77.95636,33.869545,-4.2954395937
-77.955677,33.869256,-5.1361042595
-77.955766,33.868414,-5.2248215938
-77.955864,33.867572,-5.4093566644
-77.955191,33.867163,-6.0922053653
-77.955332,33.866298,-6.1265358507
-77.955455,33.865433,-6.0385473427
-77.955564,33.864564,-5.9146979387
-77.954786,33.864825,-6.2370211099
-77.954036,33.864297,-6.5250510899
-77.953172,33.864976,-6.9163613518
-77.952959,33.866031,-7.1118181431
-77.952078,33.866143,-7.2714309228
-77.951934,33.86716,-7.4576512662
-77.951798,33.868174,-7.564443345
-77.951668,33.869184,-7.4164539503
-77.950732,33.869569,-7.4805812818
-77.950598,33.870604,-7.1724908859
-77.950461,33.871634,-6.8220893576
-77.950325,33.872659,-6.5189911074
-77.950198,33.873678,-6.5545964719
-77.949224,33.874371,-6.8673364885
-77.948272,33.874843,-7.2056965265
-77.947375,33.875144,-7.5104579091
-77.947065,33.876078,-7.8316458688
-77.946811,33.877132,-8.0190956178
-77.946513,33.878182,-7.9511641348
-77.946221,33.879234,-7.6790106883
-77.945962,33.880292,-7.3685999118
-77.945745,33.881355,-7.2370222395
-77.945569,33.88242,-7.3370423727
-77.945413,33.883483,-7.5977099325
-77.946232,33.884146,-7.7190787853
-77.946053,33.885179,-7.9961269514
-77.945886,33.886288,-8.0446078559
-77.945584,33.887376,-7.8269600364
-77.945377,33.888391,-7.4195978918
-77.945172,33.889392,-7.212052789
-77.944955,33.890384,-7.2395093653
-77.944726,33.891371,-7.2587757799
-77.944496,33.892354,-7.2018320487
-77.944274,33.893338,-7.2614813348
-77.9433,33.893758,-7.4473429187
-77.943105,33.894772,-7.538005262
-77.942928,33.895788,-7.0233095461
-77.943718,33.8963,-6.3116089083
-77.943544,33.897285,-5.9422578723
-77.943347,33.898265,-6.0110115674
-77.943118,33.899222,-6.0137846673
-77.942982,33.900133,-5.9428210012
-77.942489,33.90095,-6.0955300578
-77.943115,33.901751,-5.6980327881
-77.942536,33.902581,-5.464651426
-77.942569,33.903652,-5.3268569566
-77.942544,33.904857,-5.8241989197
-77.942481,33.906107,-6.2807540776
-77.942511,33.907256,-6.2862385081
-77.941718,33.907885,-6.3554715144
-77.941996,33.908769,-6.2273691669
-77.941213,33.909422,-6.4286494959
-77.94157,33.910257,-6.3951656393
-77.941765,33.911285,-6.1450112008
-77.941153,33.91209,-6.1392190474
-77.940603,33.912945,-6.0102403207
-77.940103,33.91384,-6.0119540344
-77.939608,33.914747,-6.1985307695
-77.939018,33.915687,-6.4874950042
-77.938585,33.916709,-6.5500199064
-77.938206,33.917635,-6.0381139719
-77.937903,33.918557,-5.1281595134
-77.937613,33.919456,-4.2173478614
-77.937316,33.920325,-3.5893964634
-77.937145,33.921134,-3.029339
-77.936759,33.921841,-2.8642664736
-77.936466,33.922669,-2.8367232862
-77.9362167094,33.9234818421,-2.9515830273
-77.9360152034,33.9243140348,-3.1555135057
-77.9358321255,33.9251448375,-3.5039428346
-77.935606546,33.9259191862,-4.0291308116
-77.9353702894,33.9266989583,-4.5920441295
-77.9351958016,33.9274614318,-5.0402994429
-77.9349890155,33.9281805939,-5.4377234953
-77.9353802148,33.9287525885,-4.3210995716
-77.9350824796,33.9294447251,-4.3341448952
-77.9347802907,33.9300868487,-4.2817459608
-77.9345013209,33.9307396261,-4.142642257
-77.934976048,33.93117658,-1.7
-77.9348103318,33.9318701836,-1.6690410918
-77.9350122587,33.9325197364,-0.2545029842
-77.9347366197,33.9330514504,-0.2397585191
-77.9345116469,33.9335730464,-0.067822535
-77.9342821993,33.9340833372,-0.0361626796
-77.9339713911,33.9345833568,-0.2916242442
-77.9336165583,33.9350633069,-0.4645012044
-77.9339179746,33.9355579724,1.2053915393
-77.9336427235,33.9360974912,1.1838866369
-77.9334229634,33.9366514536,1.2431986153
-77.9331744062,33.9372295236,1.2779495866
-77.9328889855,33.9378193055,1.4916065064
-77.9325376384,33.9383559215,1.2172350945
-77.9322192467,33.9388852134,1.2044987027
-77.9320486711,33.9394346307,1.2379990642
-77.9318108651,33.9399523842,1.394816298
-77.9314717105,33.940330548,1.0258024139
-77.9312649823,33.9407699443,1.0815656968
-77.9309556774,33.9412517163,0.8319238493
-77.9306348683,33.9417682751,0.9
-77.9309295087,33.9422919108,2.0
-77.930551974,33.9427172541,2.0
-77.9310525706,33.9429672175,2.15
-77.9308993142,33.9436409009,2.15
-77.9306061697,33.9443355087,2.15
-77.9303275441,33.9450310216,2.15
-77.930840662,33.9455321313,0.9
-77.930506,33.946259,0.9
-77.9301432793,33.9470372949,0.9171420357
-77.9297384452,33.9477536953,1.0209895622
-77.9292799478,33.9484051738,1.2160172005
-77.9287845914,33.9489919216,1.4150304982
-77.9283836073,33.9496084895,1.5149791657
-77.9280694745,33.9501452542,1.6844901729
-77.9280417075,33.9507976591,1.5211803517
-77.927906276,33.9515355801,1.454008785
-77.9277004389,33.952286184,1.4696020915
-77.9273481811,33.9530604581,1.5685555287
-77.927082344,33.9538425485,1.4986420769
-77.9267355622,33.9545528301,1.50167846
-77.9263442859,33.9552158203,1.5096987598
-77.9259291673,33.9558418419,2.0
-77.9255268402,33.9564548121,2.0
-77.9251528381,33.9570676774,2.0
-77.9247962958,33.9576829046,2.0
-77.9244268259,33.9582740225,2.0
-77.9241136561,33.9588855659,1.9463155456
-77.9238775656,33.9595200568,1.948337033
-77.9236663508,33.9601651777,1.9716047404
-77.9233992652,33.9607333519,2.1549880907
-77.923079,33.96122,2.4513600408
-77.922878,33.961863,2.4840373743
-77.922786,33.962559,2.5050180238
-77.922659,33.963234,2.4691854864
-77.923155,33.963581,1.3957646992
-77.922902,33.964262,1.2298242366
-77.922603,33.964917,1.1698827551
-77.922354,33.965585,1.1864372166
-77.922185,33.966291,1.2189436978
-77.922693,33.966911,1.2170142847
-77.922482,33.967671,1.0727051963
-77.922207,33.968426,0.8474922731
-77.921842,33.969134,0.8115555062
-77.921368,33.969792,0.7837175864
-77.921564,33.970615,0.6226073352
-77.920969,33.971095,0.5803847522
-77.920582,33.971731,0.6941504751
-77.920142,33.97242,1.2784000672
-77.919721,33.973142,1.6898187318
-77.919242,33.973832,3.0069933767
-77.919591,33.974508,2.8941487317
-77.918987,33.975117,4.325812415
-77.918443,33.97569,3.9305675131
-77.917713,33.976099,3.4296307004
-77.91787,33.976998,3.7332744861
-77.91774,33.977837,3.9105345651
-77.917515,33.978678,4.7567103306
-77.917253,33.97952,5.0287002156
-77.916955,33.980354,5.3362007516
-77.916673,33.981198,5.2717765585
-77.916431,33.982018,5.0868951258
-77.916206,33.982886,4.8700017253
-77.915978,33.983756,4.112875116
-77.915753,33.984659,3.6186127005
-77.915538,33.985526,3.3682571886
-77.915199,33.98631,3.7881118105
-77.915232,33.98717,3.4464867885
-77.915096,33.988126,3.4765977104
-77.914944,33.989138,3.7435294021
-77.914378,33.98995,3.5922282275
-77.914302,33.99086,3.8313869145
-77.914127,33.991795,4.3309187132
-77.913976,33.992752,4.8639810098
-77.91379,33.993721,5.7589474219
-77.913493,33.994621,6.1591439816
-77.913039,33.995529,6.5933651838
-77.912585,33.996447,6.7535548742
-77.912235,33.99751,6.9801675882
-77.911582,33.998344,7.2040228656
-77.910961,33.999159,7.1357818033
-77.911669,33.999465,7.1825822335
-77.911775,34.000366,7.1756823238
-77.91128,34.001158,7.390377601
-77.911762,34.002016,7.6691249251
-77.91112,34.002766,7.5797369261
-77.910812,34.00369,7.8356579064
-77.910411,34.004674,8.1080762347
-77.91012,34.005751,7.1646803147
-77.909905,34.006908,6.6303684693
-77.909903,34.008136,6.4166432936
-77.908927,34.008919,5.4531040358
-77.908885,34.010038,5.421281916
-77.909893,34.01046,6.1001206084
-77.910969,34.011121,6.7474598938
-77.912107,34.011912,6.9947679035
-77.912113,34.013212,6.762516679
-77.913313,34.014112,6.978721174
-77.914536,34.014832,6.625264572
-77.915801,34.01566,4.1986626845
-77.91579,34.017123,3.5072135137
-77.917068,34.017811,2.0559765989
-77.918503,34.018711,0.9919432641
-77.918427,34.020229,0.9774007218
-77.918327,34.02177,0.5056741042
-77.918221,34.023312,0.0146069713
-77.918091,34.024849,-0.5776154857
-77.917938,34.026402,-0.6230121612
-77.917778,34.027962,-0.1150791844
-77.917603,34.029518,1.5919556548
-77.917412,34.03109,3.1804837216
-77.917213,34.032661,3.7847694124
-77.917007,34.034229,2.3511744587
-77.916786,34.035801,3.327348079
-77.916573,34.037373,5.1734680053
-77.916359,34.038948,3.9768405072
-77.916145,34.04052,3.0225656431
-77.914719,34.04113,3.3149721681
-77.913292,34.041752,3.5133568634
-77.913078,34.043346,3.7184997705
-77.911674,34.043949,4.6603809659
-77.9377619343,34.0570841185,-13.5
-77.9382717155,34.0569569355,-13.5
-77.9383360334,34.05649995,-13.5
-77.9385110645,34.0560908439,-13.5
-77.9386357242,34.0556107419,-13.5
-77.9390752717,34.055658128,-13.5
-77.9392459374,34.0552298869,-13.5
-77.939177486,34.0546896397,-13.5
-77.939337549,34.054185875,-13.5
-77.9394666913,34.0536986596,-13.5
-77.9395972944,34.0532153015,-13.5
-77.9397277459,34.05273239,-13.5
-77.9398581561,34.0522495717,-13.5
-77.9399885648,34.0517667892,-13.5
-77.9401190091,34.0512840438,-13.5
-77.9402496237,34.050801297,-13.5
-77.9403795581,34.0503201409,-13.5
-77.9404993088,34.0498369871,-13.5
-77.9406888187,34.0494193983,-13.5
-77.9406690101,34.0489701421,-13.5
-77.9406974899,34.048478794,-13.5
-77.9407007337,34.0479786162,-13.5
-77.9406989585,34.0474784692,-13.5
-77.9406975166,34.0469782997,-13.5
-77.9406960994,34.0464780896,-13.5
-77.9406946809,34.0459778617,-13.5
-77.9406932626,34.0454776261,-13.5
-77.9406918438,34.0449773882,-13.5
-77.9406904245,34.0444771511,-13.5
-77.9406890047,34.0439769172,-13.5
-77.94122,34.043780025,-13.5
-77.94122,34.0432797781,-13.5
-77.94122,34.0427795312,-13.5
-77.9416603747,34.0424589815,-9.2488526483
-77.9416604766,34.0419447168,-9.8930250481
-77.9416606118,34.0414302079,-10.2315926171
-77.9416607919,34.0409153728,-9.5836637159
-77.9416610166,34.0404001161,-9.1349455944
-77.9416613315,34.0398842525,-8.7377434862
-77.9416616862,34.0393674951,-7.9286292814
-77.94122,34.0392778028,-13.5
-77.94122,34.0387775559,-13.5
-77.94122,34.038277309,-13.5
-77.94122,34.037777062,-13.5
-77.9406705252,34.0374757351,-13.5
-77.9406691128,34.0369761946,-13.5
-77.9406676692,34.0364770763,-13.5
-77.9400631716,34.0363006871,-13.5
-77.9400793297,34.0358109361,-13.5
-77.9395159978,34.0356720441,-13.5
-77.9395113507,34.0351718188,-13.5
-77.938914716,34.0350692862,-10.7368873331
-77.9389100425,34.0344116761,-10.7200976334
-77.9388295828,34.033763586,-10.4930206374
-77.9388204222,34.0330886893,-10.9765248822
-77.9382675093,34.0325730301,-8.1125185678
-77.9377202782,34.0319018353,-6.5660232783
-77.9379835564,34.031064739,-7.4755494551
-77.9378789658,34.0301067147,-7.450961746
-77.9375557933,34.0292864128,-6.9056453864
-77.9379283275,34.0286374006,-7.5409184042
-77.9375285162,34.0279229004,-6.2389344139
-77.9378994996,34.0272730004,-6.861491127
-77.9374270266,34.0267645218,-5.3867747037
-77.9378347003,34.0261943738,-6.0821750879
-77.937169008,34.0259567935,-5.0871796339
-77.9374964626,34.0251542222,-5.4276580912
-77.9376865423,34.0243808439,-5.8434963167
-77.9377175181,34.0235735336,-5.8425631265
-77.9383951705,34.0232998764,-7.560207102
-77.9383945558,34.0225178108,-7.3106206158
-77.9383937573,34.0217344156,-7.5242389191
-77.93906,34.0215942639,-13.5
-77.9397522172,34.0213909089,-13.5
-77.9397495499,34.0206449999,-13.5
-77.9404635033,34.0202367251,-13.5
-77.940456359,34.0194904071,-13.5
-77.9404492146,34.0187439442,-13.5
-77.9411302743,34.0182818882,-13.5
-77.9411200962,34.0175336269,-13.5
-77.9417603915,34.0170579308,-5.0647236044
-77.9424005943,34.0167245814,-3.9370692399
-77.942392834,34.0159830327,-3.88084735
-77.9430298602,34.0157019813,-3.03330338
-77.9436548261,34.0153388586,-2.5320141976
-77.9436633168,34.0146059465,-2.3358402755
-77.9436494755,34.0138680594,-2.2771767366
-77.9436411549,34.0131291819,-2.3384751239
-77.9442782431,34.0128501713,-1.8486102622
-77.9449059836,34.0125897373,-1.5121694848
-77.9455020921,34.0123032292,-1.3185592203
-77.9456005344,34.0115748738,-1.3880016676
-77.9457081156,34.0108454545,-1.4268216356
-77.9459471941,34.0100981859,-1.352054076
-77.9460424842,34.0094247223,-1.1649394406
-77.945641992,34.0090309188,-0.9856647196
-77.9458706105,34.008367037,-0.8729186207
-77.9459742481,34.0076969005,-0.8354311441
-77.945561613,34.0071963168,-0.8345552649
-77.9457722888,34.0065385308,-0.8153143288
-77.9465392795,34.0063938447,-0.7643255452
-77.9465985067,34.0056877633,-0.7347043276
-77.9467667248,34.0049672328,-0.7350154003
-77.9472085781,34.004359678,-0.770430986
-77.9477640269,34.0042108442,-0.8093988403
-77.9480490323,34.0035026631,-0.8443749028
-77.9477849579,34.0028388734,-0.8186063611
-77.9475564934,34.002154701,-0.8681906623
-77.9477898125,34.0014402709,-0.9825072266
-77.9473770988,34.000845491,-0.874960826
-77.9469274747,34.0005143558,-0.9498930442
-77.9470668255,33.9998620652,-1.0622235988
-77.9474550893,33.9992093978,-2.3162517717
-77.9475038138,33.9984654448,-6.3253447255
-77.9477787959,33.9978292539,-11.0
-77.9483675354,33.9977869085,-11.0
-77.9488767306,33.9977490542,-11.0
-77.9486942136,33.9970999202,-11.0
-77.9492264122,33.9965824933,-2.7966483013
-77.9490800867,33.9957445402,-2.145139823
-77.949262052,33.9949776466,-1.9976033009
-77.9494893432,33.9943656006,-2.0539437459
-77.9500891532,33.9943796385,-3.0024893105
-77.9502314318,33.9936727069,-2.8689663994
-77.9508413209,33.9933519393,-3.3492583226
-77.9515331144,33.993150653,-3.9363456063
-77.9522658699,33.9927352989,-5.834021676
-77.9530039317,33.9922904814,-8.0444238816
-77.9531355517,33.9915544169,-7.450769787
-77.9538152083,33.9914417896,-12.0
-77.9539477118,33.9907037455,-12.0
-77.9546989159,33.9902090467,-12.0
-77.9548695185,33.9894398566,-12.0
-77.9557489807,33.9889567607,-12.0
-77.9563351542,33.9882810887,-12.0
-77.9570219712,33.9882502103,-0.75
-77.9575116341,33.9877744538,0.9471019391
-77.9572005876,33.9870824592,1.6712228589
-77.9576836499,33.9865620921,4.6506941492
-77.9581280568,33.985944237,5.3129665499
-77.9585821899,33.9853286129,11.3533192125
-77.9590149331,33.9846486895,13.8471475651
-77.9594074608,33.9838651905,13.5265193649
-77.9590577808,33.9831352792,11.0034118012
-77.9587063538,33.9824049674,8.1764447869
-77.9590780742,33.9815577962,7.6709203815
-77.9594989431,33.9807921078,6.9903710905
-77.9591376431,33.9800423065,5.7484276789
-77.9594929671,33.9791221306,4.6315106638
-77.9598724755,33.9782319859,1.0200228577
-77.9602997026,33.9774318313,-1.0451629741
-77.960683714,33.9765225497,-1.0273970094
-77.9610840867,33.9756379401,-0.5918028002
-77.9614796953,33.9747322567,0.2171101252
-77.9619525354,33.9738691487,-0.0482984625
-77.961642668,33.9730798504,-0.2926263574
-77.9620924077,33.9722863586,0.3514929198
-77.9625290204,33.9714967897,0.4947241797
-77.9629859899,33.9707196252,0.4714259842
-77.9634365606,33.9699334544,0.5106352085
-77.9638738022,33.9691356559,0.5140109713
-77.9642913182,33.9683236011,0.5511495709
-77.9646883596,33.9674986327,0.6200591573
-77.9650756177,33.9666672322,0.5703978054
-77.9654549777,33.9658419116,0.4811719328
-77.9659018981,33.9650206934,0.4878549974
-77.9664439888,33.9643057212,0.5064947295
-77.9669176563,33.9636311769,0.5404906084
-77.9666835778,33.9628534394,0.5586424381
-77.9666248425,33.9618868428,0.5403659838
-77.9667135893,33.9608107466,0.5375626426
-77.9666175367,33.9599067272,0.1854309781
-77.9673180246,33.9593576008,0.2519272455
-77.9670820093,33.9585703632,-0.3214739883
-77.9669601266,33.9576998541,-0.7511830028
-77.9667994445,33.956822929,-0.8635074458
-77.9669443858,33.9558453245,-0.9886397705
-77.9675955855,33.9553177645,-1.0556078196
-77.9675222392,33.9544497227,-1.5491415865
-77.9674630603,33.9535840539,-1.0108680259
-77.968105806,33.9530688184,-1.4549916308
-77.9687495185,33.9525528253,-1.742825383
-77.9687293314,33.9516667796,-2.3447011498
-77.9687310283,33.9507768912,-2.9556173059
-77.9686784668,33.9499441522,-3.2154278245
-77.9692918565,33.9494502534,-2.8398101365
-77.9692248609,33.9486417133,-3.8671897173
-77.9698285548,33.9481552642,-3.7225261929
-77.9704325105,33.9476686098,-3.8830297005
-77.9703783566,33.9468628159,-5.7664448107
-77.9703158093,33.9460700984,-7.64904681
-77.9709000195,33.9455990605,-8.1520546094
-77.9714842297,33.9451280227,-7.5626671384
-77.9714669442,33.9447250836,-9.2263675592
-77.9719815202,33.9442747208,-10.0413570187
-77.9725568707,33.943810823,-9.9979953626
-77.9724442508,33.9433342075,-12.75
-77.9730267928,33.942861854,-12.7903193481
-77.9736093352,33.9423895001,-12.5978490306
-77.9734388463,33.9417244644,-13.2917840136
-77.97358,33.94117,-11.0193782859
-77.9737613844,33.9403688907,-9.0681296076
-77.9743996738,33.9399307754,-8.8104428716
-77.9743335995,33.9391099059,-5.2695059382
-77.9750006451,33.938670732,-4.8209991586
-77.9756517248,33.9381576914,-4.6186310481
-77.9763135584,33.9376349753,-4.7407915424
-77.9762559227,33.9367508698,-2.5164843677
-77.9769410004,33.9362079906,-2.8198265094
-77.9768826263,33.935297909,-1.5258587031
-77.9775918835,33.9347404283,-1.6951463323
-77.9782911139,33.9341880844,-2.0748890461
-77.9789820478,33.933640316,-2.4227518968
-77.9796658045,33.9330965504,-3.1647291095
-77.9803456089,33.9325576546,-3.8967540507
-77.9810192669,33.9320272882,-4.1259445857
-77.9816819254,33.9314959326,-3.8364485483
-77.9817868288,33.9304620357,-3.2052374114
-77.9824710955,33.9299154715,-2.8958325644
-77.9831550631,33.9293790008,-2.7780025098
-77.9832568021,33.9283362501,-2.8903794791
-77.9833362842,33.9272966767,-2.2006322465
-77.9840480511,33.9267373598,-1.243490826
-77.9847541497,33.9261806589,-1.0531212613
-77.9854565184,33.9256229244,-2.144671489
-77.9861545866,33.9250697896,-2.544007884
-77.9868529951,33.9245242259,-2.2093762652
-77.9869970459,33.9234287321,-1.7653300677
-77.9877041091,33.9228786632,-2.1044100848
-77.988402835,33.9223233436,-1.7603371178
-77.9885601574,33.9212203855,-0.9632004258
-77.9892871073,33.9206717153,-0.9851812776
-77.9900227012,33.9201439769,-1.0520182056
-77.9907695744,33.9196395514,-1.0269546911
-77.9915277028,33.9191596662,-1.0300952336
-77.9922945208,33.9187016239,-1.1995480864
-77.9930662069,33.9182598866,-1.3431038267
-77.9938391215,33.9178282133,-1.3435339555
-77.9941689982,33.9167748281,-1.0794282125
-77.9949577092,33.9163457288,-0.9698997702
-77.9957399861,33.9159165332,-0.9255586367
-77.9965214607,33.9154870661,-0.8628501043
-77.9973014931,33.9150538078,-0.9295997074
-77.998131153,33.9147633839,-0.9697724371
-77.9988189331,33.9142066092,-1.072328254
-77.9996006905,33.9137848391,-1.0615221796
-78.0003696419,33.9133608842,-0.9450621355
-78.0011512614,33.9129194725,-0.8254366218
-78.001919645,33.9125030952,-0.7034753785
-78.0026840958,33.9120816614,-0.6934401809
-78.0034434437,33.9116582955,-0.6111663142
-78.0041936401,33.9112380257,-0.5877976035
-78.0049467098,33.9108221356,-0.5599492187
-78.0056982774,33.910408774,-0.5438614918
-78.0064475215,33.909995712,-0.5395285441
-78.0071939312,33.9095832804,-0.5432790495
-78.0079372074,33.9091738262,-0.5450965507
-78.00867558,33.9087655231,-0.4980283397
-78.0094113796,33.908369285,-0.498813587
-78.0093488091,33.9075793593,-0.5475086581
-78.0100923123,33.9072700489,-0.4995326055
-78.0108346604,33.9068743687,-0.4991244832
-78.0114138857,33.9064484725,-0.5741924953
-78.0115736686,33.9056754318,-0.6745958924
-78.0118265021,33.9049344476,-0.7917877675
-78.012151886,33.9042609423,-0.9322945799
-78.0129027723,33.9040159687,-1.2549671675
-78.0135797497,33.9037113404,-1.2759536939
-78.0142488397,33.9034128805,-2.0416745482
-78.0150150167,33.9032250731,-4.7902786485
-78.015264944,33.9025308661,-7.9567872338
-78.0154595708,33.9017905716,-10.1141778373
-78.0157914916,33.9011942736,-13.5
-78.016457867,33.9006653658,-13.5
-78.0166884035,33.899857985,-13.9176837701
-78.0168320693,33.8990421264,-13.0715072403
-78.0170309661,33.8982482656,-12.5469947785
-78.0173282999,33.8974767983,-7.4362884409
-78.0175973708,33.8966111908,-1.0818722578
-78.0169040754,33.895921655,-0.3670936329
-78.0170291201,33.8948787298,2.2228644926
-78.0179577919,33.8942876538,2.1884514264
-78.0188627085,33.8934442965,2.175016159
-78.0198591446,33.8926371035,1.9910899026
-78.0210135389,33.8920148162,2.2296442464
-78.0222178793,33.8913523037,2.9199028109
-78.0232248179,33.8899857497,2.779391592
-78.0218661203,33.8900253771,2.8587381231
-78.0207926478,33.8905937024,2.7858035881
-78.0196391381,33.8913095917,2.2599450142
-78.0184147496,33.8920973937,2.4389026152
-78.0167864667,33.892064142,2.6527972031
-78.0153529923,33.891965792,1.8215443177
-78.0139690744,33.8916911054,-1.1573019703
-78.0129589376,33.891107363,-4.7967069552
-78.0119152387,33.8911260388,-7.5032860885
-78.0108081026,33.8908585772,-8.749682246
-78.009841875,33.8908302321,-10.4528089568
-78.0089788414,33.8908836033,-12.5974345243
-78.0081005352,33.8905590094,-14.2156462587
-78.0077952934,33.8898734398,-14.2009035846
-78.0074900517,33.8891878702,-14.0784873883
-78.0065265414,33.8888216989,-15.6915550891
-78.0055783621,33.8885102265,-15.6025325535
-78.0051756263,33.8892949873,-13.7875952275
-78.0044541381,33.88936461,-9.8931022619
-78.0040209516,33.8902010101,-7.4192445002
-78.0034928878,33.89086997,-6.5912684385
-78.0025732729,33.8908047568,-5.9749542867
-78.0020118631,33.8915558299,-5.2455222136
-78.001092427,33.8913661088,-5.2437669339
-78.0002874986,33.8912271999,-5.3803104818
-78.0004653117,33.8920950677,-4.7079589584
-77.9997965459,33.8927859637,-3.214426291
-77.9987265047,33.8928771984,-3.1179663132
-77.997589813,33.8931619037,-2.8691493934
-77.9964026245,33.8934026794,-2.1972224503
-77.9951719392,33.893593236,-1.552453663
-77.9939012099,33.8937233776,-1.2913840714
-77.992542041,33.8937611039,-1.181370362
-77.9912002161,33.8937731411,-0.9871936372
-77.9898407306,33.8937560759,-1.0157431768
-77.9884612833,33.893753253,-0.5199339617
-77.9870676642,33.8937970658,0.0713190019
